x-axis,1,2,REF1
second,Volt,Volt,Volt
-953.1250E-06,+16.0804018E-03,+64.4472355E-03,+0.0E+00
-953.0000E-06,+15.5778893E-03,+62.8140697E-03,+0.0E+00
-952.8750E-06,+15.3266330E-03,+62.3115571E-03,+0.0E+00
-952.7500E-06,+15.7035174E-03,+62.5628134E-03,+0.0E+00
-952.6250E-06,+16.2060300E-03,+63.1909541E-03,+0.0E+00
-952.5000E-06,+16.8341707E-03,+63.3165822E-03,+0.0E+00
-952.3750E-06,+16.3316581E-03,+64.9497480E-03,+0.0E+00
-952.2500E-06,+16.4572863E-03,+63.4422104E-03,+0.0E+00
-952.1250E-06,+16.0804018E-03,+62.5628134E-03,+0.0E+00
-952.0000E-06,+16.0804018E-03,+62.4371853E-03,+0.0E+00
-951.8750E-06,+16.3316581E-03,+62.6884415E-03,+0.0E+00
-951.7500E-06,+16.7085425E-03,+64.8241199E-03,+0.0E+00
-951.6250E-06,+17.5879395E-03,+64.4472355E-03,+0.0E+00
-951.5000E-06,+16.8341707E-03,+62.9396978E-03,+0.0E+00
-951.3750E-06,+16.4572863E-03,+62.9396978E-03,+0.0E+00
-951.2500E-06,+16.4572863E-03,+62.0603008E-03,+0.0E+00
-951.1250E-06,+17.9648239E-03,+63.1909541E-03,+0.0E+00
-951.0000E-06,+18.4673365E-03,+63.5678385E-03,+0.0E+00
-950.8750E-06,+17.7135676E-03,+64.0703511E-03,+0.0E+00
-950.7500E-06,+17.8391958E-03,+63.8190948E-03,+0.0E+00
-950.6250E-06,+16.8341707E-03,+62.5628134E-03,+0.0E+00
-950.5000E-06,+17.2110551E-03,+62.6884415E-03,+0.0E+00
-950.3750E-06,+16.9597988E-03,+62.3115571E-03,+0.0E+00
-950.2500E-06,+17.8391958E-03,+64.0703511E-03,+0.0E+00
-950.1250E-06,+17.5879395E-03,+63.8190948E-03,+0.0E+00
-950.0000E-06,+17.2110551E-03,+63.8190948E-03,+0.0E+00
-949.8750E-06,+17.2110551E-03,+63.6934667E-03,+0.0E+00
-949.7500E-06,+17.4623114E-03,+63.0653260E-03,+0.0E+00
-949.6250E-06,+18.0904521E-03,+63.3165822E-03,+0.0E+00
-949.5000E-06,+18.2160802E-03,+63.3165822E-03,+0.0E+00
-949.3750E-06,+18.7185928E-03,+63.0653260E-03,+0.0E+00
-949.2500E-06,+18.0904521E-03,+64.0703511E-03,+0.0E+00
-949.1250E-06,+18.5929646E-03,+62.8140697E-03,+0.0E+00
-949.0000E-06,+16.9597988E-03,+62.8140697E-03,+0.0E+00
-948.8750E-06,+18.0904521E-03,+61.6834164E-03,+0.0E+00
-948.7500E-06,+18.2160802E-03,+63.0653260E-03,+0.0E+00
-948.6250E-06,+18.3417083E-03,+62.6884415E-03,+0.0E+00
-948.5000E-06,+19.2211053E-03,+64.1959792E-03,+0.0E+00
-948.3750E-06,+18.0904521E-03,+63.1909541E-03,+0.0E+00
-948.2500E-06,+18.4673365E-03,+63.0653260E-03,+0.0E+00
-948.1250E-06,+19.0954772E-03,+62.9396978E-03,+0.0E+00
-948.0000E-06,+19.2211053E-03,+62.1859290E-03,+0.0E+00
-947.8750E-06,+19.9748742E-03,+63.8190948E-03,+0.0E+00
-947.7500E-06,+18.5929646E-03,+64.4472355E-03,+0.0E+00
-947.6250E-06,+19.4723616E-03,+64.0703511E-03,+0.0E+00
-947.5000E-06,+20.1005023E-03,+63.9447229E-03,+0.0E+00
-947.3750E-06,+19.8492460E-03,+63.8190948E-03,+0.0E+00
-947.2500E-06,+18.7185928E-03,+63.5678385E-03,+0.0E+00
-947.1250E-06,+19.0954772E-03,+63.0653260E-03,+0.0E+00
-947.0000E-06,+19.3467335E-03,+63.6934667E-03,+0.0E+00
-946.8750E-06,+20.1005023E-03,+64.5728636E-03,+0.0E+00
-946.7500E-06,+20.4773867E-03,+65.0753762E-03,+0.0E+00
-946.6250E-06,+19.8492460E-03,+64.0703511E-03,+0.0E+00
-946.5000E-06,+20.1005023E-03,+62.6884415E-03,+0.0E+00
-946.3750E-06,+20.7286430E-03,+62.3115571E-03,+0.0E+00
-946.2500E-06,+19.9748742E-03,+62.9396978E-03,+0.0E+00
-946.1250E-06,+20.8542711E-03,+63.9447229E-03,+0.0E+00
-946.0000E-06,+20.8542711E-03,+64.5728636E-03,+0.0E+00
-945.8750E-06,+20.9798993E-03,+63.1909541E-03,+0.0E+00
-945.7500E-06,+20.4773867E-03,+62.4371853E-03,+0.0E+00
-945.6250E-06,+20.6030149E-03,+62.3115571E-03,+0.0E+00
-945.5000E-06,+20.3517586E-03,+63.9447229E-03,+0.0E+00
-945.3750E-06,+20.7286430E-03,+64.1959792E-03,+0.0E+00
-945.2500E-06,+21.3567837E-03,+63.8190948E-03,+0.0E+00
-945.1250E-06,+21.1055274E-03,+62.1859290E-03,+0.0E+00
-945.0000E-06,+20.9798993E-03,+62.4371853E-03,+0.0E+00
-944.8750E-06,+20.2261304E-03,+62.8140697E-03,+0.0E+00
-944.7500E-06,+20.3517586E-03,+61.9346727E-03,+0.0E+00
-944.6250E-06,+21.9849244E-03,+62.9396978E-03,+0.0E+00
-944.5000E-06,+21.6080400E-03,+63.0653260E-03,+0.0E+00
-944.3750E-06,+21.7336681E-03,+63.1909541E-03,+0.0E+00
-944.2500E-06,+21.6080400E-03,+62.1859290E-03,+0.0E+00
-944.1250E-06,+20.9798993E-03,+62.4371853E-03,+0.0E+00
-944.0000E-06,+21.2311556E-03,+62.4371853E-03,+0.0E+00
-943.8750E-06,+22.1105525E-03,+62.9396978E-03,+0.0E+00
-943.7500E-06,+21.4824118E-03,+63.1909541E-03,+0.0E+00
-943.6250E-06,+22.6130651E-03,+63.4422104E-03,+0.0E+00
-943.5000E-06,+22.8643214E-03,+63.0653260E-03,+0.0E+00
-943.3750E-06,+22.6130651E-03,+63.6934667E-03,+0.0E+00
-943.2500E-06,+22.8643214E-03,+62.4371853E-03,+0.0E+00
-943.1250E-06,+22.4874369E-03,+62.5628134E-03,+0.0E+00
-943.0000E-06,+22.4874369E-03,+63.0653260E-03,+0.0E+00
-942.8750E-06,+22.8643214E-03,+64.3216074E-03,+0.0E+00
-942.7500E-06,+23.3668339E-03,+63.9447229E-03,+0.0E+00
-942.6250E-06,+22.9899495E-03,+63.1909541E-03,+0.0E+00
-942.5000E-06,+22.4874369E-03,+61.5577883E-03,+0.0E+00
-942.3750E-06,+22.9899495E-03,+62.9396978E-03,+0.0E+00
-942.2500E-06,+22.4874369E-03,+62.0603008E-03,+0.0E+00
-942.1250E-06,+23.6180902E-03,+63.8190948E-03,+0.0E+00
-942.0000E-06,+22.8643214E-03,+63.1909541E-03,+0.0E+00
-941.8750E-06,+23.3668339E-03,+63.5678385E-03,+0.0E+00
-941.7500E-06,+22.8643214E-03,+62.5628134E-03,+0.0E+00
-941.6250E-06,+24.2462309E-03,+62.0603008E-03,+0.0E+00
-941.5000E-06,+23.7437183E-03,+63.0653260E-03,+0.0E+00
-941.3750E-06,+23.8693465E-03,+64.0703511E-03,+0.0E+00
-941.2500E-06,+24.4974872E-03,+64.4472355E-03,+0.0E+00
-941.1250E-06,+23.8693465E-03,+63.1909541E-03,+0.0E+00
-941.0000E-06,+23.3668339E-03,+62.9396978E-03,+0.0E+00
-940.8750E-06,+23.1155776E-03,+62.0603008E-03,+0.0E+00
-940.7500E-06,+22.8643214E-03,+62.8140697E-03,+0.0E+00
-940.6250E-06,+23.7437183E-03,+63.1909541E-03,+0.0E+00
-940.5000E-06,+24.1206028E-03,+63.4422104E-03,+0.0E+00
-940.3750E-06,+23.8693465E-03,+62.8140697E-03,+0.0E+00
-940.2500E-06,+23.7437183E-03,+62.5628134E-03,+0.0E+00
-940.1250E-06,+23.6180902E-03,+61.9346727E-03,+0.0E+00
-940.0000E-06,+23.7437183E-03,+61.8090446E-03,+0.0E+00
-939.8750E-06,+24.2462309E-03,+62.6884415E-03,+0.0E+00
-939.7500E-06,+24.2462309E-03,+63.4422104E-03,+0.0E+00
-939.6250E-06,+25.5025123E-03,+63.0653260E-03,+0.0E+00
-939.5000E-06,+24.8743716E-03,+62.4371853E-03,+0.0E+00
-939.3750E-06,+24.3718590E-03,+61.3065320E-03,+0.0E+00
-939.2500E-06,+24.6231153E-03,+61.9346727E-03,+0.0E+00
-939.1250E-06,+24.3718590E-03,+62.6884415E-03,+0.0E+00
-939.0000E-06,+25.3768842E-03,+62.9396978E-03,+0.0E+00
-938.8750E-06,+25.6281404E-03,+63.1909541E-03,+0.0E+00
-938.7500E-06,+25.1256279E-03,+63.4422104E-03,+0.0E+00
-938.6250E-06,+24.9999997E-03,+62.3115571E-03,+0.0E+00
-938.5000E-06,+24.9999997E-03,+61.4321601E-03,+0.0E+00
-938.3750E-06,+25.5025123E-03,+61.3065320E-03,+0.0E+00
-938.2500E-06,+24.8743716E-03,+62.6884415E-03,+0.0E+00
-938.1250E-06,+25.1256279E-03,+63.8190948E-03,+0.0E+00
-938.0000E-06,+25.3768842E-03,+63.1909541E-03,+0.0E+00
-937.8750E-06,+25.7537686E-03,+62.1859290E-03,+0.0E+00
-937.7500E-06,+26.3819093E-03,+61.9346727E-03,+0.0E+00
-937.6250E-06,+26.0050248E-03,+62.6884415E-03,+0.0E+00
-937.5000E-06,+26.5075374E-03,+62.9396978E-03,+0.0E+00
-937.3750E-06,+26.3819093E-03,+63.9447229E-03,+0.0E+00
-937.2500E-06,+26.3819093E-03,+62.6884415E-03,+0.0E+00
-937.1250E-06,+27.0100500E-03,+62.9396978E-03,+0.0E+00
-937.0000E-06,+26.3819093E-03,+63.1909541E-03,+0.0E+00
-936.8750E-06,+26.8844218E-03,+63.0653260E-03,+0.0E+00
-936.7500E-06,+27.5125625E-03,+64.4472355E-03,+0.0E+00
-936.6250E-06,+26.7587937E-03,+62.4371853E-03,+0.0E+00
-936.5000E-06,+26.0050248E-03,+62.1859290E-03,+0.0E+00
-936.3750E-06,+25.7537686E-03,+63.0653260E-03,+0.0E+00
-936.2500E-06,+26.7587937E-03,+63.6934667E-03,+0.0E+00
-936.1250E-06,+27.3869344E-03,+63.6934667E-03,+0.0E+00
-936.0000E-06,+27.6381907E-03,+63.8190948E-03,+0.0E+00
-935.8750E-06,+27.3869344E-03,+63.4422104E-03,+0.0E+00
-935.7500E-06,+27.5125625E-03,+62.1859290E-03,+0.0E+00
-935.6250E-06,+27.3869344E-03,+61.3065320E-03,+0.0E+00
-935.5000E-06,+27.3869344E-03,+62.5628134E-03,+0.0E+00
-935.3750E-06,+28.0150751E-03,+63.3165822E-03,+0.0E+00
-935.2500E-06,+27.7638188E-03,+64.0703511E-03,+0.0E+00
-935.1250E-06,+27.1356781E-03,+63.3165822E-03,+0.0E+00
-935.0000E-06,+28.1407032E-03,+62.5628134E-03,+0.0E+00
-934.8750E-06,+27.7638188E-03,+62.9396978E-03,+0.0E+00
-934.7500E-06,+28.1407032E-03,+62.8140697E-03,+0.0E+00
-934.6250E-06,+27.8894469E-03,+63.6934667E-03,+0.0E+00
-934.5000E-06,+27.8894469E-03,+63.1909541E-03,+0.0E+00
-934.3750E-06,+27.8894469E-03,+63.4422104E-03,+0.0E+00
-934.2500E-06,+28.1407032E-03,+63.6934667E-03,+0.0E+00
-934.1250E-06,+28.5175876E-03,+61.4321601E-03,+0.0E+00
-934.0000E-06,+28.2663314E-03,+62.0603008E-03,+0.0E+00
-933.8750E-06,+28.5175876E-03,+63.8190948E-03,+0.0E+00
-933.7500E-06,+28.2663314E-03,+63.1909541E-03,+0.0E+00
-933.6250E-06,+29.3969846E-03,+62.9396978E-03,+0.0E+00
-933.5000E-06,+28.5175876E-03,+61.6834164E-03,+0.0E+00
-933.3750E-06,+27.7638188E-03,+61.5577883E-03,+0.0E+00
-933.2500E-06,+28.8944721E-03,+62.9396978E-03,+0.0E+00
-933.1250E-06,+29.8994972E-03,+63.6934667E-03,+0.0E+00
-933.0000E-06,+29.7738690E-03,+65.2010043E-03,+0.0E+00
-932.8750E-06,+29.6482409E-03,+63.0653260E-03,+0.0E+00
-932.7500E-06,+29.1457283E-03,+62.4371853E-03,+0.0E+00
-932.6250E-06,+28.7688439E-03,+61.1809039E-03,+0.0E+00
-932.5000E-06,+29.0201002E-03,+63.4422104E-03,+0.0E+00
-932.3750E-06,+29.3969846E-03,+64.1959792E-03,+0.0E+00
-932.2500E-06,+29.7738690E-03,+63.8190948E-03,+0.0E+00
-932.1250E-06,+29.6482409E-03,+62.9396978E-03,+0.0E+00
-932.0000E-06,+29.5226127E-03,+62.1859290E-03,+0.0E+00
-931.8750E-06,+29.3969846E-03,+61.8090446E-03,+0.0E+00
-931.7500E-06,+29.6482409E-03,+63.1909541E-03,+0.0E+00
-931.6250E-06,+30.1507534E-03,+63.9447229E-03,+0.0E+00
-931.5000E-06,+30.4020097E-03,+63.6934667E-03,+0.0E+00
-931.3750E-06,+29.5226127E-03,+63.1909541E-03,+0.0E+00
-931.2500E-06,+30.1507534E-03,+62.6884415E-03,+0.0E+00
-931.1250E-06,+30.1507534E-03,+62.6884415E-03,+0.0E+00
-931.0000E-06,+30.2763816E-03,+63.3165822E-03,+0.0E+00
-930.8750E-06,+31.4070348E-03,+64.0703511E-03,+0.0E+00
-930.7500E-06,+30.4020097E-03,+64.0703511E-03,+0.0E+00
-930.6250E-06,+30.7788941E-03,+64.3216074E-03,+0.0E+00
-930.5000E-06,+30.2763816E-03,+63.4422104E-03,+0.0E+00
-930.3750E-06,+29.6482409E-03,+62.3115571E-03,+0.0E+00
-930.2500E-06,+30.6532660E-03,+63.6934667E-03,+0.0E+00
-930.1250E-06,+30.7788941E-03,+63.4422104E-03,+0.0E+00
-930.0000E-06,+30.9045223E-03,+63.6934667E-03,+0.0E+00
-929.8750E-06,+30.5276379E-03,+63.6934667E-03,+0.0E+00
-929.7500E-06,+30.5276379E-03,+62.6884415E-03,+0.0E+00
-929.6250E-06,+30.5276379E-03,+62.8140697E-03,+0.0E+00
-929.5000E-06,+31.0301504E-03,+62.8140697E-03,+0.0E+00
-929.3750E-06,+30.9045223E-03,+63.0653260E-03,+0.0E+00
-929.2500E-06,+31.1557786E-03,+63.9447229E-03,+0.0E+00
-929.1250E-06,+31.1557786E-03,+62.8140697E-03,+0.0E+00
-929.0000E-06,+30.9045223E-03,+63.6934667E-03,+0.0E+00
-928.8750E-06,+30.2763816E-03,+62.6884415E-03,+0.0E+00
-928.7500E-06,+31.6582911E-03,+63.8190948E-03,+0.0E+00
-928.6250E-06,+31.1557786E-03,+62.9396978E-03,+0.0E+00
-928.5000E-06,+31.4070348E-03,+63.9447229E-03,+0.0E+00
-928.3750E-06,+31.2814067E-03,+64.0703511E-03,+0.0E+00
-928.2500E-06,+31.6582911E-03,+63.1909541E-03,+0.0E+00
-928.1250E-06,+31.4070348E-03,+62.1859290E-03,+0.0E+00
-928.0000E-06,+30.9045223E-03,+63.0653260E-03,+0.0E+00
-927.8750E-06,+31.5326630E-03,+62.4371853E-03,+0.0E+00
-927.7500E-06,+31.9095474E-03,+63.6934667E-03,+0.0E+00
-927.6250E-06,+31.6582911E-03,+63.3165822E-03,+0.0E+00
-927.5000E-06,+31.6582911E-03,+63.8190948E-03,+0.0E+00
-927.3750E-06,+32.1608037E-03,+62.6884415E-03,+0.0E+00
-927.2500E-06,+33.0402007E-03,+63.4422104E-03,+0.0E+00
-927.1250E-06,+31.6582911E-03,+63.6934667E-03,+0.0E+00
-927.0000E-06,+32.6633162E-03,+63.8190948E-03,+0.0E+00
-926.8750E-06,+33.4170851E-03,+64.0703511E-03,+0.0E+00
-926.7500E-06,+32.1608037E-03,+62.6884415E-03,+0.0E+00
-926.6250E-06,+31.6582911E-03,+61.8090446E-03,+0.0E+00
-926.5000E-06,+32.9145725E-03,+62.1859290E-03,+0.0E+00
-926.3750E-06,+32.6633162E-03,+64.3216074E-03,+0.0E+00
-926.2500E-06,+34.0452258E-03,+64.6984918E-03,+0.0E+00
-926.1250E-06,+32.5376881E-03,+63.6934667E-03,+0.0E+00
-926.0000E-06,+32.4120600E-03,+63.1909541E-03,+0.0E+00
-925.8750E-06,+32.7889444E-03,+62.3115571E-03,+0.0E+00
-925.7500E-06,+32.4120600E-03,+62.6884415E-03,+0.0E+00
-925.6250E-06,+32.2864318E-03,+63.3165822E-03,+0.0E+00
-925.5000E-06,+32.5376881E-03,+64.5728636E-03,+0.0E+00
-925.3750E-06,+33.6683413E-03,+64.3216074E-03,+0.0E+00
-925.2500E-06,+32.6633162E-03,+63.6934667E-03,+0.0E+00
-925.1250E-06,+32.4120600E-03,+62.0603008E-03,+0.0E+00
-925.0000E-06,+32.5376881E-03,+62.9396978E-03,+0.0E+00
-924.8750E-06,+33.1658288E-03,+63.4422104E-03,+0.0E+00
-924.7500E-06,+34.0452258E-03,+64.3216074E-03,+0.0E+00
-924.6250E-06,+34.5477383E-03,+64.9497480E-03,+0.0E+00
-924.5000E-06,+34.1708539E-03,+64.0703511E-03,+0.0E+00
-924.3750E-06,+33.5427132E-03,+63.0653260E-03,+0.0E+00
-924.2500E-06,+33.7939695E-03,+62.8140697E-03,+0.0E+00
-924.1250E-06,+33.9195976E-03,+63.0653260E-03,+0.0E+00
-924.0000E-06,+33.7939695E-03,+63.8190948E-03,+0.0E+00
-923.8750E-06,+34.6733665E-03,+63.3165822E-03,+0.0E+00
-923.7500E-06,+34.4221102E-03,+63.1909541E-03,+0.0E+00
-923.6250E-06,+34.6733665E-03,+62.9396978E-03,+0.0E+00
-923.5000E-06,+34.6733665E-03,+62.9396978E-03,+0.0E+00
-923.3750E-06,+34.1708539E-03,+63.1909541E-03,+0.0E+00
-923.2500E-06,+34.5477383E-03,+64.1959792E-03,+0.0E+00
-923.1250E-06,+34.2964820E-03,+62.4371853E-03,+0.0E+00
-923.0000E-06,+34.1708539E-03,+62.4371853E-03,+0.0E+00
-922.8750E-06,+33.6683413E-03,+63.3165822E-03,+0.0E+00
-922.7500E-06,+33.9195976E-03,+63.1909541E-03,+0.0E+00
-922.6250E-06,+34.9246227E-03,+64.4472355E-03,+0.0E+00
-922.5000E-06,+34.6733665E-03,+63.0653260E-03,+0.0E+00
-922.3750E-06,+34.4221102E-03,+63.8190948E-03,+0.0E+00
-922.2500E-06,+35.0502509E-03,+62.8140697E-03,+0.0E+00
-922.1250E-06,+34.9246227E-03,+63.4422104E-03,+0.0E+00
-922.0000E-06,+34.7989946E-03,+63.6934667E-03,+0.0E+00
-921.8750E-06,+34.9246227E-03,+63.8190948E-03,+0.0E+00
-921.7500E-06,+35.3015072E-03,+63.0653260E-03,+0.0E+00
-921.6250E-06,+35.5527634E-03,+62.9396978E-03,+0.0E+00
-921.5000E-06,+35.0502509E-03,+62.6884415E-03,+0.0E+00
-921.3750E-06,+34.7989946E-03,+62.5628134E-03,+0.0E+00
-921.2500E-06,+35.1758790E-03,+63.6934667E-03,+0.0E+00
-921.1250E-06,+36.1809041E-03,+64.1959792E-03,+0.0E+00
-921.0000E-06,+35.4271353E-03,+64.0703511E-03,+0.0E+00
-920.8750E-06,+35.3015072E-03,+63.8190948E-03,+0.0E+00
-920.7500E-06,+34.9246227E-03,+62.9396978E-03,+0.0E+00
-920.6250E-06,+35.6783916E-03,+63.8190948E-03,+0.0E+00
-920.5000E-06,+35.4271353E-03,+63.6934667E-03,+0.0E+00
-920.3750E-06,+35.6783916E-03,+63.8190948E-03,+0.0E+00
-920.2500E-06,+35.5527634E-03,+64.4472355E-03,+0.0E+00
-920.1250E-06,+35.9296479E-03,+63.3165822E-03,+0.0E+00
-920.0000E-06,+35.3015072E-03,+62.9396978E-03,+0.0E+00
-919.8750E-06,+35.8040197E-03,+62.8140697E-03,+0.0E+00
-919.7500E-06,+35.9296479E-03,+62.8140697E-03,+0.0E+00
-919.6250E-06,+36.9346730E-03,+63.6934667E-03,+0.0E+00
-919.5000E-06,+35.9296479E-03,+63.6934667E-03,+0.0E+00
-919.3750E-06,+36.9346730E-03,+62.9396978E-03,+0.0E+00
-919.2500E-06,+36.1809041E-03,+61.9346727E-03,+0.0E+00
-919.1250E-06,+36.3065323E-03,+63.0653260E-03,+0.0E+00
-919.0000E-06,+36.8090448E-03,+63.6934667E-03,+0.0E+00
-918.8750E-06,+36.6834167E-03,+63.1909541E-03,+0.0E+00
-918.7500E-06,+36.5577886E-03,+64.3216074E-03,+0.0E+00
-918.6250E-06,+36.9346730E-03,+63.3165822E-03,+0.0E+00
-918.5000E-06,+36.3065323E-03,+63.5678385E-03,+0.0E+00
-918.3750E-06,+36.0552760E-03,+61.6834164E-03,+0.0E+00
-918.2500E-06,+36.4321604E-03,+62.4371853E-03,+0.0E+00
-918.1250E-06,+36.6834167E-03,+63.5678385E-03,+0.0E+00
-918.0000E-06,+36.8090448E-03,+63.8190948E-03,+0.0E+00
-917.8750E-06,+36.1809041E-03,+63.5678385E-03,+0.0E+00
-917.7500E-06,+36.5577886E-03,+63.1909541E-03,+0.0E+00
-917.6250E-06,+36.6834167E-03,+63.0653260E-03,+0.0E+00
-917.5000E-06,+37.1859292E-03,+63.3165822E-03,+0.0E+00
-917.3750E-06,+36.5577886E-03,+63.4422104E-03,+0.0E+00
-917.2500E-06,+37.4371855E-03,+63.3165822E-03,+0.0E+00
-917.1250E-06,+37.5628137E-03,+64.0703511E-03,+0.0E+00
-917.0000E-06,+38.1909544E-03,+63.5678385E-03,+0.0E+00
-916.8750E-06,+37.9396981E-03,+64.4472355E-03,+0.0E+00
-916.7500E-06,+37.5628137E-03,+62.4371853E-03,+0.0E+00
-916.6250E-06,+37.4371855E-03,+63.0653260E-03,+0.0E+00
-916.5000E-06,+37.8140699E-03,+61.8090446E-03,+0.0E+00
-916.3750E-06,+37.8140699E-03,+63.8190948E-03,+0.0E+00
-916.2500E-06,+37.9396981E-03,+64.3216074E-03,+0.0E+00
-916.1250E-06,+37.8140699E-03,+63.5678385E-03,+0.0E+00
-916.0000E-06,+38.3165825E-03,+63.5678385E-03,+0.0E+00
-915.8750E-06,+37.3115574E-03,+62.6884415E-03,+0.0E+00
-915.7500E-06,+37.4371855E-03,+62.9396978E-03,+0.0E+00
-915.6250E-06,+38.1909544E-03,+62.5628134E-03,+0.0E+00
-915.5000E-06,+38.1909544E-03,+63.9447229E-03,+0.0E+00
-915.3750E-06,+38.9447232E-03,+64.4472355E-03,+0.0E+00
-915.2500E-06,+38.0653262E-03,+64.3216074E-03,+0.0E+00
-915.1250E-06,+37.8140699E-03,+62.6884415E-03,+0.0E+00
-915.0000E-06,+38.4422106E-03,+63.1909541E-03,+0.0E+00
-914.8750E-06,+38.4422106E-03,+63.6934667E-03,+0.0E+00
-914.7500E-06,+38.0653262E-03,+63.8190948E-03,+0.0E+00
-914.6250E-06,+38.9447232E-03,+65.0753762E-03,+0.0E+00
-914.5000E-06,+39.4472358E-03,+64.8241199E-03,+0.0E+00
-914.3750E-06,+38.6934669E-03,+63.5678385E-03,+0.0E+00
-914.2500E-06,+38.8190951E-03,+64.0703511E-03,+0.0E+00
-914.1250E-06,+38.9447232E-03,+62.8140697E-03,+0.0E+00
-914.0000E-06,+39.4472358E-03,+63.6934667E-03,+0.0E+00
-913.8750E-06,+39.5728639E-03,+63.6934667E-03,+0.0E+00
-913.7500E-06,+39.8241202E-03,+64.5728636E-03,+0.0E+00
-913.6250E-06,+40.2010046E-03,+64.1959792E-03,+0.0E+00
-913.5000E-06,+39.1959795E-03,+63.0653260E-03,+0.0E+00
-913.3750E-06,+39.3216076E-03,+62.1859290E-03,+0.0E+00
-913.2500E-06,+39.1959795E-03,+63.4422104E-03,+0.0E+00
-913.1250E-06,+40.0753765E-03,+64.8241199E-03,+0.0E+00
-913.0000E-06,+40.4522609E-03,+65.3266325E-03,+0.0E+00
-912.8750E-06,+40.8291453E-03,+64.0703511E-03,+0.0E+00
-912.7500E-06,+40.0753765E-03,+62.1859290E-03,+0.0E+00
-912.6250E-06,+39.8241202E-03,+62.3115571E-03,+0.0E+00
-912.5000E-06,+40.5778890E-03,+62.6884415E-03,+0.0E+00
-912.3750E-06,+40.5778890E-03,+64.1959792E-03,+0.0E+00
-912.2500E-06,+40.0753765E-03,+66.0804013E-03,+0.0E+00
-912.1250E-06,+40.7035172E-03,+63.9447229E-03,+0.0E+00
-912.0000E-06,+39.8241202E-03,+62.9396978E-03,+0.0E+00
-911.8750E-06,+39.5728639E-03,+61.4321601E-03,+0.0E+00
-911.7500E-06,+40.8291453E-03,+62.4371853E-03,+0.0E+00
-911.6250E-06,+40.8291453E-03,+64.3216074E-03,+0.0E+00
-911.5000E-06,+41.5829141E-03,+64.9497480E-03,+0.0E+00
-911.3750E-06,+40.7035172E-03,+63.8190948E-03,+0.0E+00
-911.2500E-06,+40.4522609E-03,+62.8140697E-03,+0.0E+00
-911.1250E-06,+40.7035172E-03,+62.1859290E-03,+0.0E+00
-911.0000E-06,+40.0753765E-03,+62.5628134E-03,+0.0E+00
-910.8750E-06,+41.3316578E-03,+64.5728636E-03,+0.0E+00
-910.7500E-06,+41.3316578E-03,+64.1959792E-03,+0.0E+00
-910.6250E-06,+41.5829141E-03,+63.6934667E-03,+0.0E+00
-910.5000E-06,+41.4572860E-03,+63.3165822E-03,+0.0E+00
-910.3750E-06,+41.2060297E-03,+62.5628134E-03,+0.0E+00
-910.2500E-06,+41.2060297E-03,+63.1909541E-03,+0.0E+00
-910.1250E-06,+41.7085423E-03,+63.1909541E-03,+0.0E+00
-910.0000E-06,+41.9597985E-03,+65.3266325E-03,+0.0E+00
-909.8750E-06,+41.8341704E-03,+64.9497480E-03,+0.0E+00
-909.7500E-06,+40.8291453E-03,+63.9447229E-03,+0.0E+00
-909.6250E-06,+40.7035172E-03,+62.5628134E-03,+0.0E+00
-909.5000E-06,+41.7085423E-03,+63.9447229E-03,+0.0E+00
-909.3750E-06,+41.7085423E-03,+64.4472355E-03,+0.0E+00
-909.2500E-06,+42.0854267E-03,+65.0753762E-03,+0.0E+00
-909.1250E-06,+41.9597985E-03,+63.9447229E-03,+0.0E+00
-909.0000E-06,+41.9597985E-03,+63.9447229E-03,+0.0E+00
-908.8750E-06,+42.0854267E-03,+63.3165822E-03,+0.0E+00
-908.7500E-06,+40.9547734E-03,+63.5678385E-03,+0.0E+00
-908.6250E-06,+42.0854267E-03,+64.0703511E-03,+0.0E+00
-908.5000E-06,+42.0854267E-03,+64.4472355E-03,+0.0E+00
-908.3750E-06,+42.5879392E-03,+64.6984918E-03,+0.0E+00
-908.2500E-06,+42.3366830E-03,+63.8190948E-03,+0.0E+00
-908.1250E-06,+42.5879392E-03,+63.8190948E-03,+0.0E+00
-908.0000E-06,+41.8341704E-03,+63.0653260E-03,+0.0E+00
-907.8750E-06,+41.7085423E-03,+64.8241199E-03,+0.0E+00
-907.7500E-06,+41.4572860E-03,+63.9447229E-03,+0.0E+00
-907.6250E-06,+43.4673362E-03,+63.4422104E-03,+0.0E+00
-907.5000E-06,+42.7135674E-03,+63.3165822E-03,+0.0E+00
-907.3750E-06,+42.2110548E-03,+62.5628134E-03,+0.0E+00
-907.2500E-06,+42.2110548E-03,+62.4371853E-03,+0.0E+00
-907.1250E-06,+42.7135674E-03,+64.0703511E-03,+0.0E+00
-907.0000E-06,+42.4623111E-03,+63.8190948E-03,+0.0E+00
-906.8750E-06,+41.9597985E-03,+63.3165822E-03,+0.0E+00
-906.7500E-06,+42.2110548E-03,+62.5628134E-03,+0.0E+00
-906.6250E-06,+42.2110548E-03,+63.1909541E-03,+0.0E+00
-906.5000E-06,+42.9648237E-03,+63.4422104E-03,+0.0E+00
-906.3750E-06,+42.9648237E-03,+63.9447229E-03,+0.0E+00
-906.2500E-06,+42.8391955E-03,+63.8190948E-03,+0.0E+00
-906.1250E-06,+42.9648237E-03,+62.9396978E-03,+0.0E+00
