  Frequency             P(V(N00173)/ V(V3:+)) V(U1:-)               V(U1:+)              
  1.061695557199e+001  -6.094674071730e-004  9.999632541911e-001  1.000000000000e+000  
  1.064143018224e+001  -6.108723746473e-004  9.999632541912e-001  1.000000000000e+000  
  1.066596121230e+001  -6.122805809062e-004  9.999632541912e-001  1.000000000000e+000  
  1.069054879223e+001  -6.136920334157e-004  9.999632541913e-001  1.000000000000e+000  
  1.071519305238e+001  -6.151067396593e-004  9.999632541913e-001  1.000000000000e+000  
  1.073989412341e+001  -6.165247071376e-004  9.999632541914e-001  1.000000000000e+000  
  1.076465213630e+001  -6.179459433686e-004  9.999632541914e-001  1.000000000000e+000  
  1.078946722230e+001  -6.193704558874e-004  9.999632541914e-001  1.000000000000e+000  
  1.081433951298e+001  -6.207982522467e-004  9.999632541915e-001  1.000000000000e+000  
  1.083926914021e+001  -6.222293400166e-004  9.999632541915e-001  1.000000000000e+000  
  1.086425623617e+001  -6.236637267845e-004  9.999632541916e-001  1.000000000000e+000  
  1.088930093333e+001  -6.251014201553e-004  9.999632541916e-001  1.000000000000e+000  
  1.091440336449e+001  -6.265424277517e-004  9.999632541916e-001  1.000000000000e+000  
  1.093956366272e+001  -6.279867572137e-004  9.999632541917e-001  1.000000000000e+000  
  1.096478196143e+001  -6.294344161989e-004  9.999632541917e-001  1.000000000000e+000  
  1.099005839432e+001  -6.308854123827e-004  9.999632541918e-001  1.000000000000e+000  
  1.101539309541e+001  -6.323397534582e-004  9.999632541918e-001  1.000000000000e+000  
  1.104078619902e+001  -6.337974471362e-004  9.999632541919e-001  1.000000000000e+000  
  1.106623783978e+001  -6.352585011451e-004  9.999632541919e-001  1.000000000000e+000  
  1.109174815262e+001  -6.367229232313e-004  9.999632541920e-001  1.000000000000e+000  
  1.111731727282e+001  -6.381907211591e-004  9.999632541920e-001  1.000000000000e+000  
  1.114294533592e+001  -6.396619027106e-004  9.999632541920e-001  1.000000000000e+000  
  1.116863247780e+001  -6.411364756858e-004  9.999632541921e-001  1.000000000000e+000  
  1.119437883467e+001  -6.426144479027e-004  9.999632541921e-001  1.000000000000e+000  
  1.122018454302e+001  -6.440958271975e-004  9.999632541922e-001  1.000000000000e+000  
  1.124604973967e+001  -6.455806214243e-004  9.999632541922e-001  1.000000000000e+000  
  1.127197456175e+001  -6.470688384553e-004  9.999632541923e-001  1.000000000000e+000  
  1.129795914673e+001  -6.485604861808e-004  9.999632541923e-001  1.000000000000e+000  
  1.132400363235e+001  -6.500555725094e-004  9.999632541924e-001  1.000000000000e+000  
  1.135010815672e+001  -6.515541053680e-004  9.999632541924e-001  1.000000000000e+000  
  1.137627285823e+001  -6.530560927016e-004  9.999632541925e-001  1.000000000000e+000  
  1.140249787561e+001  -6.545615424736e-004  9.999632541925e-001  1.000000000000e+000  
  1.142878334790e+001  -6.560704626658e-004  9.999632541926e-001  1.000000000000e+000  
  1.145512941445e+001  -6.575828612782e-004  9.999632541926e-001  1.000000000000e+000  
  1.148153621497e+001  -6.590987463295e-004  9.999632541926e-001  1.000000000000e+000  
  1.150800388944e+001  -6.606181258567e-004  9.999632541927e-001  1.000000000000e+000  
  1.153453257821e+001  -6.621410079155e-004  9.999632541927e-001  1.000000000000e+000  
  1.156112242192e+001  -6.636674005800e-004  9.999632541928e-001  1.000000000000e+000  
  1.158777356155e+001  -6.651973119429e-004  9.999632541928e-001  1.000000000000e+000  
  1.161448613840e+001  -6.667307501159e-004  9.999632541929e-001  1.000000000000e+000  
  1.164126029410e+001  -6.682677232288e-004  9.999632541929e-001  1.000000000000e+000  
  1.166809617061e+001  -6.698082394308e-004  9.999632541930e-001  1.000000000000e+000  
  1.169499391020e+001  -6.713523068893e-004  9.999632541930e-001  1.000000000000e+000  
  1.172195365548e+001  -6.728999337909e-004  9.999632541931e-001  1.000000000000e+000  
  1.174897554939e+001  -6.744511283410e-004  9.999632541931e-001  1.000000000000e+000  
  1.177605973521e+001  -6.760058987639e-004  9.999632541932e-001  1.000000000000e+000  
  1.180320635652e+001  -6.775642533027e-004  9.999632541932e-001  1.000000000000e+000  
  1.183041555725e+001  -6.791262002197e-004  9.999632541933e-001  1.000000000000e+000  
  1.185768748167e+001  -6.806917477963e-004  9.999632541933e-001  1.000000000000e+000  
  1.188502227437e+001  -6.822609043327e-004  9.999632541934e-001  1.000000000000e+000  
  1.191242008027e+001  -6.838336781485e-004  9.999632541934e-001  1.000000000000e+000  
  1.193988104464e+001  -6.854100775825e-004  9.999632541935e-001  1.000000000000e+000  
  1.196740531307e+001  -6.869901109924e-004  9.999632541935e-001  1.000000000000e+000  
  1.199499303149e+001  -6.885737867555e-004  9.999632541936e-001  1.000000000000e+000  
  1.202264434617e+001  -6.901611132683e-004  9.999632541936e-001  1.000000000000e+000  
  1.205035940372e+001  -6.917520989466e-004  9.999632541937e-001  1.000000000000e+000  
  1.207813835107e+001  -6.933467522257e-004  9.999632541937e-001  1.000000000000e+000  
  1.210598133550e+001  -6.949450815602e-004  9.999632541938e-001  1.000000000000e+000  
  1.213388850465e+001  -6.965470954244e-004  9.999632541939e-001  1.000000000000e+000  
  1.216186000646e+001  -6.981528023119e-004  9.999632541939e-001  1.000000000000e+000  
  1.218989598925e+001  -6.997622107361e-004  9.999632541940e-001  1.000000000000e+000  
  1.221799660165e+001  -7.013753292299e-004  9.999632541940e-001  1.000000000000e+000  
  1.224616199265e+001  -7.029921663459e-004  9.999632541941e-001  1.000000000000e+000  
  1.227439231158e+001  -7.046127306563e-004  9.999632541941e-001  1.000000000000e+000  
  1.230268770812e+001  -7.062370307533e-004  9.999632541942e-001  1.000000000000e+000  
  1.233104833229e+001  -7.078650752488e-004  9.999632541942e-001  1.000000000000e+000  
  1.235947433444e+001  -7.094968727744e-004  9.999632541943e-001  1.000000000000e+000  
  1.238796586530e+001  -7.111324319817e-004  9.999632541943e-001  1.000000000000e+000  
  1.241652307592e+001  -7.127717615425e-004  9.999632541944e-001  1.000000000000e+000  
  1.244514611771e+001  -7.144148701482e-004  9.999632541945e-001  1.000000000000e+000  
  1.247383514243e+001  -7.160617665104e-004  9.999632541945e-001  1.000000000000e+000  
  1.250259030218e+001  -7.177124593608e-004  9.999632541946e-001  1.000000000000e+000  
  1.253141174941e+001  -7.193669574512e-004  9.999632541946e-001  1.000000000000e+000  
  1.256029963695e+001  -7.210252695537e-004  9.999632541947e-001  1.000000000000e+000  
  1.258925411794e+001  -7.226874044603e-004  9.999632541947e-001  1.000000000000e+000  
  1.261827534591e+001  -7.243533709836e-004  9.999632541948e-001  1.000000000000e+000  
  1.264736347471e+001  -7.260231779564e-004  9.999632541949e-001  1.000000000000e+000  
  1.267651865858e+001  -7.276968342318e-004  9.999632541949e-001  1.000000000000e+000  
  1.270574105208e+001  -7.293743486833e-004  9.999632541950e-001  1.000000000000e+000  
  1.273503081017e+001  -7.310557302051e-004  9.999632541950e-001  1.000000000000e+000  
  1.276438808811e+001  -7.327409877116e-004  9.999632541951e-001  1.000000000000e+000  
  1.279381304157e+001  -7.344301301378e-004  9.999632541951e-001  1.000000000000e+000  
  1.282330582656e+001  -7.361231664395e-004  9.999632541952e-001  1.000000000000e+000  
  1.285286659944e+001  -7.378201055929e-004  9.999632541953e-001  1.000000000000e+000  
  1.288249551693e+001  -7.395209565951e-004  9.999632541953e-001  1.000000000000e+000  
  1.291219273613e+001  -7.412257284638e-004  9.999632541954e-001  1.000000000000e+000  
  1.294195841450e+001  -7.429344302375e-004  9.999632541954e-001  1.000000000000e+000  
  1.297179270984e+001  -7.446470709756e-004  9.999632541955e-001  1.000000000000e+000  
  1.300169578033e+001  -7.463636597584e-004  9.999632541956e-001  1.000000000000e+000  
  1.303166778452e+001  -7.480842056870e-004  9.999632541956e-001  1.000000000000e+000  
  1.306170888132e+001  -7.498087178835e-004  9.999632541957e-001  1.000000000000e+000  
  1.309181922999e+001  -7.515372054913e-004  9.999632541958e-001  1.000000000000e+000  
  1.312199899019e+001  -7.532696776745e-004  9.999632541958e-001  1.000000000000e+000  
  1.315224832192e+001  -7.550061436185e-004  9.999632541959e-001  1.000000000000e+000  
  1.318256738556e+001  -7.567466125300e-004  9.999632541959e-001  1.000000000000e+000  
  1.321295634186e+001  -7.584910936367e-004  9.999632541960e-001  1.000000000000e+000  
  1.324341535195e+001  -7.602395961876e-004  9.999632541961e-001  1.000000000000e+000  
  1.327394457730e+001  -7.619921294532e-004  9.999632541961e-001  1.000000000000e+000  
  1.330454417978e+001  -7.637487027253e-004  9.999632541962e-001  1.000000000000e+000  
  1.333521432163e+001  -7.655093253169e-004  9.999632541963e-001  1.000000000000e+000  
  1.336595516546e+001  -7.672740065628e-004  9.999632541963e-001  1.000000000000e+000  
  1.339676687426e+001  -7.690427558190e-004  9.999632541964e-001  1.000000000000e+000  
  1.342764961138e+001  -7.708155824634e-004  9.999632541964e-001  1.000000000000e+000  
  1.345860354056e+001  -7.725924958953e-004  9.999632541965e-001  1.000000000000e+000  
  1.348962882592e+001  -7.743735055357e-004  9.999632541966e-001  1.000000000000e+000  
  1.352072563194e+001  -7.761586208273e-004  9.999632541966e-001  1.000000000000e+000  
  1.355189412351e+001  -7.779478512347e-004  9.999632541967e-001  1.000000000000e+000  
  1.358313446587e+001  -7.797412062442e-004  9.999632541968e-001  1.000000000000e+000  
  1.361444682466e+001  -7.815386953639e-004  9.999632541968e-001  1.000000000000e+000  
  1.364583136589e+001  -7.833403281240e-004  9.999632541969e-001  1.000000000000e+000  
  1.367728825596e+001  -7.851461140765e-004  9.999632541970e-001  1.000000000000e+000  
  1.370881766165e+001  -7.869560627955e-004  9.999632541970e-001  1.000000000000e+000  
  1.374041975012e+001  -7.887701838773e-004  9.999632541971e-001  1.000000000000e+000  
  1.377209468894e+001  -7.905884869400e-004  9.999632541972e-001  1.000000000000e+000  
  1.380384264603e+001  -7.924109816242e-004  9.999632541973e-001  1.000000000000e+000  
  1.383566378972e+001  -7.942376775926e-004  9.999632541973e-001  1.000000000000e+000  
  1.386755828872e+001  -7.960685845301e-004  9.999632541974e-001  1.000000000000e+000  
  1.389952631213e+001  -7.979037121439e-004  9.999632541975e-001  1.000000000000e+000  
  1.393156802945e+001  -7.997430701638e-004  9.999632541975e-001  1.000000000000e+000  
  1.396368361056e+001  -8.015866683419e-004  9.999632541976e-001  1.000000000000e+000  
  1.399587322573e+001  -8.034345164526e-004  9.999632541977e-001  1.000000000000e+000  
  1.402813704562e+001  -8.052866242932e-004  9.999632541977e-001  1.000000000000e+000  
  1.406047524130e+001  -8.071430016834e-004  9.999632541978e-001  1.000000000000e+000  
  1.409288798422e+001  -8.090036584653e-004  9.999632541979e-001  1.000000000000e+000  
  1.412537544623e+001  -8.108686045042e-004  9.999632541980e-001  1.000000000000e+000  
  1.415793779957e+001  -8.127378496876e-004  9.999632541980e-001  1.000000000000e+000  
  1.419057521689e+001  -8.146114039263e-004  9.999632541981e-001  1.000000000000e+000  
  1.422328787123e+001  -8.164892771535e-004  9.999632541982e-001  1.000000000000e+000  
  1.425607593602e+001  -8.183714793256e-004  9.999632541982e-001  1.000000000000e+000  
  1.428893958511e+001  -8.202580204218e-004  9.999632541983e-001  1.000000000000e+000  
  1.432187899273e+001  -8.221489104443e-004  9.999632541984e-001  1.000000000000e+000  
  1.435489433354e+001  -8.240441594186e-004  9.999632541985e-001  1.000000000000e+000  
  1.438798578256e+001  -8.259437773929e-004  9.999632541985e-001  1.000000000000e+000  
  1.442115351525e+001  -8.278477744390e-004  9.999632541986e-001  1.000000000000e+000  
  1.445439770746e+001  -8.297561606515e-004  9.999632541987e-001  1.000000000000e+000  
  1.448771853545e+001  -8.316689461486e-004  9.999632541988e-001  1.000000000000e+000  
  1.452111617588e+001  -8.335861410717e-004  9.999632541988e-001  1.000000000000e+000  
  1.455459080582e+001  -8.355077555855e-004  9.999632541989e-001  1.000000000000e+000  
  1.458814260275e+001  -8.374337998782e-004  9.999632541990e-001  1.000000000000e+000  
  1.462177174457e+001  -8.393642841616e-004  9.999632541991e-001  1.000000000000e+000  
  1.465547840956e+001  -8.412992186709e-004  9.999632541992e-001  1.000000000000e+000  
  1.468926277644e+001  -8.432386136649e-004  9.999632541992e-001  1.000000000000e+000  
  1.472312502433e+001  -8.451824794261e-004  9.999632541993e-001  1.000000000000e+000  
  1.475706533276e+001  -8.471308262606e-004  9.999632541994e-001  1.000000000000e+000  
  1.479108388168e+001  -8.490836644985e-004  9.999632541995e-001  1.000000000000e+000  
  1.482518085146e+001  -8.510410044935e-004  9.999632541995e-001  1.000000000000e+000  
  1.485935642287e+001  -8.530028566231e-004  9.999632541996e-001  1.000000000000e+000  
  1.489361077711e+001  -8.549692312889e-004  9.999632541997e-001  1.000000000000e+000  
  1.492794409579e+001  -8.569401389166e-004  9.999632541998e-001  1.000000000000e+000  
  1.496235656094e+001  -8.589155899555e-004  9.999632541999e-001  1.000000000000e+000  
  1.499684835502e+001  -8.608955948794e-004  9.999632541999e-001  1.000000000000e+000  
  1.503141966090e+001  -8.628801641860e-004  9.999632542000e-001  1.000000000000e+000  
  1.506607066187e+001  -8.648693083974e-004  9.999632542001e-001  1.000000000000e+000  
  1.510080154164e+001  -8.668630380597e-004  9.999632542002e-001  1.000000000000e+000  
  1.513561248436e+001  -8.688613637436e-004  9.999632542003e-001  1.000000000000e+000  
  1.517050367459e+001  -8.708642960439e-004  9.999632542004e-001  1.000000000000e+000  
  1.520547529732e+001  -8.728718455801e-004  9.999632542004e-001  1.000000000000e+000  
  1.524052753797e+001  -8.748840229959e-004  9.999632542005e-001  1.000000000000e+000  
  1.527566058238e+001  -8.769008389597e-004  9.999632542006e-001  1.000000000000e+000  
  1.531087461682e+001  -8.789223041644e-004  9.999632542007e-001  1.000000000000e+000  
  1.534616982799e+001  -8.809484293277e-004  9.999632542008e-001  1.000000000000e+000  
  1.538154640303e+001  -8.829792251919e-004  9.999632542009e-001  1.000000000000e+000  
  1.541700452949e+001  -8.850147025240e-004  9.999632542010e-001  1.000000000000e+000  
  1.545254439538e+001  -8.870548721160e-004  9.999632542010e-001  1.000000000000e+000  
  1.548816618912e+001  -8.890997447847e-004  9.999632542011e-001  1.000000000000e+000  
  1.552387009958e+001  -8.911493313716e-004  9.999632542012e-001  1.000000000000e+000  
  1.555965631605e+001  -8.932036427436e-004  9.999632542013e-001  1.000000000000e+000  
  1.559552502827e+001  -8.952626897925e-004  9.999632542014e-001  1.000000000000e+000  
  1.563147642641e+001  -8.973264834349e-004  9.999632542015e-001  1.000000000000e+000  
  1.566751070108e+001  -8.993950346131e-004  9.999632542016e-001  1.000000000000e+000  
  1.570362804333e+001  -9.014683542942e-004  9.999632542017e-001  1.000000000000e+000  
  1.573982864466e+001  -9.035464534708e-004  9.999632542017e-001  1.000000000000e+000  
  1.577611269699e+001  -9.056293431608e-004  9.999632542018e-001  1.000000000000e+000  
  1.581248039270e+001  -9.077170344073e-004  9.999632542019e-001  1.000000000000e+000  
  1.584893192461e+001  -9.098095382793e-004  9.999632542020e-001  1.000000000000e+000  
  1.588546748598e+001  -9.119068658708e-004  9.999632542021e-001  1.000000000000e+000  
  1.592208727051e+001  -9.140090283018e-004  9.999632542022e-001  1.000000000000e+000  
  1.595879147237e+001  -9.161160367176e-004  9.999632542023e-001  1.000000000000e+000  
  1.599558028615e+001  -9.182279022895e-004  9.999632542024e-001  1.000000000000e+000  
  1.603245390690e+001  -9.203446362143e-004  9.999632542025e-001  1.000000000000e+000  
  1.606941253013e+001  -9.224662497148e-004  9.999632542026e-001  1.000000000000e+000  
  1.610645635178e+001  -9.245927540395e-004  9.999632542027e-001  1.000000000000e+000  
  1.614358556826e+001  -9.267241604629e-004  9.999632542027e-001  1.000000000000e+000  
  1.618080037643e+001  -9.288604802856e-004  9.999632542028e-001  1.000000000000e+000  
  1.621810097359e+001  -9.310017248341e-004  9.999632542029e-001  1.000000000000e+000  
  1.625548755750e+001  -9.331479054610e-004  9.999632542030e-001  1.000000000000e+000  
  1.629296032640e+001  -9.352990335453e-004  9.999632542031e-001  1.000000000000e+000  
  1.633051947894e+001  -9.374551204919e-004  9.999632542032e-001  1.000000000000e+000  
